mh_level,scope_id,dataset_name,dataset_granularity,scope_kind,scope_market,detector_combination,test_case_name,anomaly_case,precision,recall,f1,true_negative_rate,false_positive_rate,false_negative_rate,g_mean,tp,fp,fn,tn,positive_count,negative_count,predicted_positive_count
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score -> IF (50/50),combined,decimal_shift,0.13906485671191554,0.7747899159663866,0.23580562659846546,0.9394466604430112,0.06055333955698888,0.22521008403361345,0.8531552022343549,461,2854,134,44278,595,47132,3315
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score -> IF (50/50),combined,extreme_outlier,0.11885369532428355,0.6924428822495606,0.20288362512873326,0.9380592900462276,0.061940709953772426,0.30755711775043937,0.8059481860024169,394,2921,175,44237,569,47158,3315
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score -> IF (50/50),combined,negative_price,0.0,0.0,0.0,0.9296775562155282,0.07032244378447179,1.0,0.0,0,3315,587,43825,587,47140,3315
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score -> IF (50/50),combined,price_drop,0.08416289592760182,0.46192052980132453,0.14238326103597856,0.9355728625087537,0.06442713749124632,0.5380794701986755,0.657389011406325,279,3036,325,44087,604,47123,3315
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score -> IF (50/50),combined,price_noise,0.018401206636500755,0.10971223021582734,0.031516404029966416,0.931016938373153,0.068983061626847,0.8902877697841727,0.3195996631375416,61,3254,495,43917,556,47171,3315
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score -> IF (50/50),combined,price_spike,0.1369532428355958,0.7082683307332294,0.22952477249747225,0.9392388395701482,0.06076116042985176,0.2917316692667707,0.8156182471365904,454,2861,187,44225,641,47086,3315
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score -> IF (50/50),combined,zero_price,0.0,0.0,0.0,0.9296715885947047,0.07032841140529532,1.0,0.0,0,3315,591,43821,591,47136,3315
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Z-score,combined,currency_swap,0.07428488032691186,0.809220985691574,0.13607806442988907,0.8653233682958936,0.13467663170410632,0.1907790143084261,0.8368021444967477,509,6343,120,40755,629,47098,6852
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Z-score,combined,decimal_shift,0.06436077057793345,0.7411764705882353,0.11843695447831341,0.8639777645760842,0.1360222354239158,0.25882352941176473,0.8002249622544997,441,6411,154,40721,595,47132,6852
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Z-score,combined,extreme_outlier,0.059836544074722706,0.7205623901581723,0.11049723756906077,0.8633953942067094,0.13660460579329065,0.27943760984182775,0.788752336859387,410,6442,159,40716,569,47158,6852
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Z-score,combined,negative_price,0.06275539988324577,0.7325383304940375,0.11560693641618498,0.8637675010606704,0.13623249893932965,0.2674616695059625,0.7954513204225574,430,6422,157,40718,587,47140,6852
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Z-score,combined,price_drop,0.053269118505545825,0.6043046357615894,0.09790772532188842,0.8623389852089214,0.13766101479107867,0.3956953642384106,0.7218832636650443,365,6487,239,40636,604,47123,6852
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Z-score,combined,price_noise,0.016637478108581436,0.20503597122302158,0.030777537796976243,0.8571579996184097,0.1428420003815904,0.7949640287769785,0.41922335686760465,114,6738,442,40433,556,47171,6852
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Z-score,combined,price_spike,0.06976065382370111,0.7457098283931357,0.12758574669691713,0.8646306757847343,0.13536932421526568,0.2542901716068643,0.8029717260669116,478,6374,163,40712,641,47086,6852
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Z-score,combined,zero_price,0.059982486865148864,0.6954314720812182,0.11043933897621927,0.8633528513238289,0.1366471486761711,0.30456852791878175,0.7748565959722145,411,6441,180,40695,591,47136,6852
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,IF,new_prices,currency_swap,0.0984940984940985,1.0,0.17932567617636164,0.8797502714440825,0.12024972855591748,0.0,0.9379500367525354,242,2215,0,16205,242,18420,2457
