mh_level,scope_id,dataset_name,dataset_granularity,scope_kind,scope_market,detector_combination,test_case_name,anomaly_case,precision,recall,f1,true_negative_rate,false_positive_rate,false_negative_rate,g_mean,tp,fp,fn,tn,positive_count,negative_count,predicted_positive_count
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,currency_swap,0.08285004142502071,1.0,0.15302218821729152,0.8421277809469481,0.1578722190530519,0.0,0.9176752044960941,100.0,1107.0,0.0,5905.0,100.0,7012.0,1207.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,currency_swap,0.07545470916621647,1.0,0.14032150033489618,0.8471887370896211,0.15281126291037891,0.0,0.920428561643771,419.0,5134.0,0.0,28463.0,419.0,33597.0,5553.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,decimal_shift,0.08433373349339736,1.0,0.15554940492665376,0.8622635546927904,0.1377364453072096,0.0,0.9285814744505677,281.0,3051.0,0.0,19100.0,281.0,22151.0,3332.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,decimal_shift,0.07956817273090763,0.9900497512437811,0.1472982975573649,0.8564748425712326,0.14352515742876737,0.009950248756218905,0.9208434746655946,199.0,2302.0,2.0,13737.0,201.0,16039.0,2501.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,decimal_shift,0.07959697732997481,0.9875,0.14731934731934734,0.8494561634805537,0.15054383651944628,0.0125,0.9158809755841896,158.0,1827.0,2.0,10309.0,160.0,12136.0,1985.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,decimal_shift,0.07644110275689223,1.0,0.14202561117578577,0.8463943309712381,0.153605669028762,0.0,0.9199969190009486,122.0,1474.0,0.0,8122.0,122.0,9596.0,1596.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,decimal_shift,0.07207953603976802,0.9886363636363636,0.13436293436293437,0.8405466970387244,0.15945330296127563,0.011363636363636364,0.9115892880167695,87.0,1120.0,1.0,5904.0,88.0,7024.0,1207.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,decimal_shift,0.06933189267062849,0.9697732997481109,0.12941176470588237,0.8462774026592106,0.15372259734078944,0.030226700251889168,0.9059234124798207,385.0,5168.0,12.0,28451.0,397.0,33619.0,5553.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,extreme_outlier,0.07713085234093638,0.9884615384615385,0.14309576837416482,0.861311564134945,0.13868843586505503,0.011538461538461539,0.9226989507848927,257.0,3075.0,3.0,19097.0,260.0,22172.0,3332.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,extreme_outlier,0.0739704118352659,0.9946236559139785,0.13770003721622626,0.8557368880029899,0.14426311199701009,0.005376344086021506,0.9225704049263582,185.0,2316.0,1.0,13738.0,186.0,16054.0,2501.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,extreme_outlier,0.06649874055415617,1.0,0.12470477090222011,0.8476652416968102,0.15233475830318974,0.0,0.9206873745722868,132.0,1853.0,0.0,10311.0,132.0,12164.0,1985.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,extreme_outlier,0.06829573934837092,0.990909090909091,0.12778429073856976,0.845233139050791,0.154766860949209,0.00909090909090909,0.9151771421004005,109.0,1487.0,1.0,8121.0,110.0,9608.0,1596.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,extreme_outlier,0.06462303231151616,1.0,0.12140077821011673,0.8394938868353711,0.16050611316462896,0.0,0.916238990021365,78.0,1129.0,0.0,5905.0,78.0,7034.0,1207.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,extreme_outlier,0.072573383756528,0.9549763033175356,0.13489539748953977,0.8466988152646306,0.1533011847353694,0.045023696682464455,0.8992092663138842,403.0,5150.0,19.0,28444.0,422.0,33594.0,5553.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,negative_price,0.08043217286914765,1.0,0.14888888888888888,0.8617578054502797,0.13824219454972025,0.0,0.9283091109378814,268.0,3064.0,0.0,19100.0,268.0,22164.0,3332.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,negative_price,0.07796881247501,1.0,0.14465875370919884,0.856279214708632,0.14372078529136803,0.0,0.9253535620013746,195.0,2306.0,0.0,13739.0,195.0,16045.0,2501.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,negative_price,0.07304785894206549,1.0,0.13615023474178403,0.8485721339807423,0.15142786601925767,0.0,0.9211797511782064,145.0,1840.0,0.0,10311.0,145.0,12151.0,1985.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,negative_price,0.07205513784461152,1.0,0.13442431326709525,0.8457773612412788,0.15422263875872122,0.0,0.9196615471146321,115.0,1481.0,0.0,8122.0,115.0,9603.0,1596.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,negative_price,0.0687655343827672,1.0,0.12868217054263567,0.840091051358657,0.159908948641343,0.0,0.9165648102336555,83.0,1124.0,0.0,5905.0,83.0,7029.0,1207.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,negative_price,0.08031694579506574,1.0,0.1486914485747625,0.8478701221328567,0.15212987786714327,0.0,0.9207986327818133,446.0,5107.0,0.0,28463.0,446.0,33570.0,5553.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_drop,0.07863145258103241,0.9128919860627178,0.144791378833932,0.8613682546850305,0.13863174531496952,0.08710801393728224,0.8867559848970823,262.0,3070.0,25.0,19075.0,287.0,22145.0,3332.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_drop,0.06957217113154739,0.9015544041450777,0.12917594654788422,0.8549884713653643,0.14501152863463576,0.09844559585492228,0.87796276791941,174.0,2327.0,19.0,13720.0,193.0,16047.0,2501.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_drop,0.06649874055415617,0.9428571428571428,0.12423529411764705,0.8475649884830536,0.15243501151694636,0.05714285714285714,0.8939422260005839,132.0,1853.0,8.0,10303.0,140.0,12156.0,1985.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_drop,0.05764411027568922,0.8846153846153846,0.10823529411764704,0.8435614728520907,0.1564385271479093,0.11538461538461539,0.8638445790498268,92.0,1504.0,12.0,8110.0,104.0,9614.0,1596.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_drop,0.06628003314001657,0.898876404494382,0.12345679012345678,0.8395272675494803,0.1604727324505197,0.10112359550561797,0.8686951431485443,80.0,1127.0,9.0,5896.0,89.0,7023.0,1207.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_drop,0.0705924725373672,0.8653421633554084,0.13053613053613056,0.8462294788904449,0.15377052110955516,0.1346578366445916,0.8557324628399798,392.0,5161.0,61.0,28402.0,453.0,33563.0,5553.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_noise,0.02040816326530612,0.22972972972972974,0.037486218302094816,0.8525478857968919,0.14745211420310805,0.7702702702702703,0.4425557539856108,68.0,3264.0,228.0,18872.0,296.0,22136.0,3332.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_noise,0.019992003198720514,0.25380710659898476,0.037064492216456635,0.8472230879511313,0.15277691204886867,0.7461928934010152,0.46371461115295237,50.0,2451.0,147.0,13592.0,197.0,16043.0,2501.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_noise,0.021662468513853905,0.28859060402684567,0.04029990627928772,0.8401251337778876,0.15987486622211244,0.7114093959731543,0.4923943742723866,43.0,1942.0,106.0,10205.0,149.0,12147.0,1985.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_noise,0.017543859649122806,0.22950819672131148,0.03259604190919674,0.8365985827428095,0.16340141725719048,0.7704918032786885,0.43818515733067354,28.0,1568.0,94.0,8028.0,122.0,9596.0,1596.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_noise,0.018227009113504555,0.26506024096385544,0.034108527131782945,0.8314127187366624,0.1685872812633376,0.7349397590361446,0.4694405772499369,22.0,1185.0,61.0,5844.0,83.0,7029.0,1207.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_noise,0.021609940572663425,0.272108843537415,0.04004004004004005,0.8381831720029784,0.1618168279970216,0.7278911564625851,0.47757413414699573,120.0,5433.0,321.0,28142.0,441.0,33575.0,5553.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_spike,0.0822328931572629,0.982078853046595,0.15175851564663528,0.8619600054168736,0.13803999458312644,0.017921146953405017,0.920061244424435,274.0,3058.0,5.0,19095.0,279.0,22153.0,3332.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_spike,0.08076769292283087,0.9711538461538461,0.1491325212255445,0.8565993013972056,0.14340069860279442,0.028846153846153848,0.9120798792674871,202.0,2299.0,6.0,13733.0,208.0,16032.0,2501.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_spike,0.07455919395465994,0.9801324503311258,0.1385767790262172,0.8487443392342527,0.15125566076574723,0.019867549668874173,0.9120755828977885,148.0,1837.0,3.0,10308.0,151.0,12145.0,1985.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_spike,0.07456140350877193,0.9834710743801653,0.1386138613861386,0.8460977388767323,0.1539022611232677,0.01652892561983471,0.9122020896071925,119.0,1477.0,2.0,8120.0,121.0,9597.0,1596.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_spike,0.06462303231151616,0.9873417721518988,0.12130637636080872,0.839471064979383,0.1605289350206171,0.012658227848101266,0.9104091656870474,78.0,1129.0,1.0,5904.0,79.0,7033.0,1207.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,price_spike,0.07149288672789483,0.9543269230769231,0.13302060646674488,0.846547619047619,0.15345238095238095,0.04567307692307692,0.8988232220652788,397.0,5156.0,19.0,28444.0,416.0,33600.0,5553.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,zero_price,0.09033613445378151,1.0,0.16570327552986513,0.8630427906556414,0.1369572093443586,0.0,0.9290009637538819,301.0,3031.0,0.0,19100.0,301.0,22131.0,3332.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,zero_price,0.0899640143942423,1.0,0.16507703595011003,0.8578832344676866,0.14211676553231345,0.0,0.9262198629200772,225.0,2276.0,0.0,13739.0,225.0,16015.0,2501.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,zero_price,0.09118387909319899,1.0,0.16712834718374883,0.8510936855138258,0.14890631448617417,0.0,0.9225473893051922,181.0,1804.0,0.0,10311.0,181.0,12115.0,1985.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,zero_price,0.08709273182957393,1.0,0.16023054755043226,0.8478964401294499,0.15210355987055016,0.0,0.9208129235243443,139.0,1457.0,0.0,8122.0,139.0,9579.0,1596.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,zero_price,0.09196354598177299,1.0,0.16843702579666162,0.8434509355806313,0.15654906441936867,0.0,0.9183958490654405,111.0,1096.0,0.0,5905.0,111.0,7001.0,1207.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,new_prices,zero_price,0.07329371510895012,1.0,0.1365771812080537,0.8468862507066559,0.15311374929334404,0.0,0.9202642287444709,407.0,5146.0,0.0,28463.0,407.0,33609.0,5553.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,currency_swap,0.06046407853636769,1.0,0.11403324216284451,0.8099814990298272,0.19001850097017284,0.0,0.8999897216245457,271.0,4211.0,0.0,17950.0,271.0,22161.0,4482.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,currency_swap,0.06618313689936536,1.0,0.12414965986394558,0.8071281443105923,0.19287185568940765,0.0,0.8984031079145888,219.0,3090.0,0.0,12931.0,219.0,16021.0,3309.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,currency_swap,0.061777456647398844,1.0,0.11636611092208235,0.7858144329896907,0.21418556701030927,0.0,0.8864617493099692,171.0,2597.0,0.0,9528.0,171.0,12125.0,2768.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,currency_swap,0.06344827586206897,1.0,0.11932555123216604,0.7873695198329854,0.2126304801670146,0.0,0.8873384471738984,138.0,2037.0,0.0,7543.0,138.0,9580.0,2175.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,currency_swap,0.0625,1.0,0.11764705882352941,0.7860810039931546,0.2139189960068454,0.0,0.8866120933041431,100.0,1500.0,0.0,5512.0,100.0,7012.0,1600.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,currency_swap,0.04936380772855797,1.0,0.09408330526552151,0.7598297467035747,0.24017025329642527,0.0,0.8716821362765069,419.0,8069.0,0.0,25528.0,419.0,33597.0,8488.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,decimal_shift,0.06269522534582775,1.0,0.11799286164182238,0.8103471626563135,0.18965283734368651,0.0,0.9001928474812013,281.0,4201.0,0.0,17950.0,281.0,22151.0,4482.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,decimal_shift,0.06074342701722575,1.0,0.11452991452991453,0.8062223330631586,0.19377766693684145,0.0,0.897898843446832,201.0,3108.0,0.0,12931.0,201.0,16039.0,3309.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,decimal_shift,0.057803468208092484,1.0,0.10928961748633878,0.7851021753460777,0.2148978246539222,0.0,0.8860599163409197,160.0,2608.0,0.0,9528.0,160.0,12136.0,2768.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,decimal_shift,0.056091954022988506,1.0,0.10622551153678711,0.7860566902876198,0.21394330971238015,0.0,0.8865983816179792,122.0,2053.0,0.0,7543.0,122.0,9596.0,2175.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,decimal_shift,0.055,1.0,0.1042654028436019,0.784738041002278,0.2152619589977221,0.0,0.8858544129834642,88.0,1512.0,0.0,5512.0,88.0,7024.0,1600.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,decimal_shift,0.04677191328934967,1.0,0.08936409679234665,0.7593325203010203,0.24066747969897975,0.0,0.8713968787533154,397.0,8091.0,0.0,25528.0,397.0,33619.0,8488.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,extreme_outlier,0.05800981704596162,1.0,0.10965837199493884,0.8095796500090204,0.19042034999097962,0.0,0.8997664419220248,260.0,4222.0,0.0,17950.0,260.0,22172.0,4482.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,extreme_outlier,0.056210335448776065,1.0,0.10643776824034336,0.8054690419833064,0.19453095801669365,0.0,0.8974792710605111,186.0,3123.0,0.0,12931.0,186.0,16054.0,3309.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,extreme_outlier,0.0476878612716763,1.0,0.0910344827586207,0.7832949687602763,0.2167050312397238,0.0,0.8850395294902236,132.0,2636.0,0.0,9528.0,132.0,12164.0,2768.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,extreme_outlier,0.05057471264367816,1.0,0.09628008752735229,0.7850749375520399,0.21492506244796003,0.0,0.8860445460314283,110.0,2065.0,0.0,7543.0,110.0,9608.0,2175.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,extreme_outlier,0.04875,1.0,0.09296781883194279,0.7836224054591981,0.21637759454080183,0.0,0.8852244943850108,78.0,1522.0,0.0,5512.0,78.0,7034.0,1600.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,extreme_outlier,0.0497172478793591,1.0,0.0947250280583614,0.7598976007620408,0.24010239923795915,0.0,0.8717210567389323,422.0,8066.0,0.0,25528.0,422.0,33594.0,8488.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,negative_price,0.05979473449352968,1.0,0.1128421052631579,0.8098718642844251,0.1901281357155748,0.0,0.8999288106758363,268.0,4214.0,0.0,17950.0,268.0,22164.0,4482.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,negative_price,0.05893019038984588,1.0,0.11130136986301371,0.8059208476160797,0.19407915238392023,0.0,0.8977309438891364,195.0,3114.0,0.0,12931.0,195.0,16045.0,3309.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,negative_price,0.05238439306358381,1.0,0.09955372468245793,0.7841329931692865,0.21586700683071353,0.0,0.8855128418997019,145.0,2623.0,0.0,9528.0,145.0,12151.0,2768.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,negative_price,0.052873563218390804,1.0,0.10043668122270742,0.7854837030094762,0.2145162969905238,0.0,0.8862751846968729,115.0,2060.0,0.0,7543.0,115.0,9603.0,2175.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,negative_price,0.051875,1.0,0.09863339275103981,0.7841798264333476,0.21582017356665245,0.0,0.8855392856521656,83.0,1517.0,0.0,5512.0,83.0,7029.0,1600.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,negative_price,0.05254476908576814,1.0,0.0998432952764719,0.7604408698242479,0.23955913017575217,0.0,0.8720326082344902,446.0,8042.0,0.0,25528.0,446.0,33570.0,8488.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_drop,0.06247211066488175,0.975609756097561,0.11742503669532396,0.8102506209076541,0.1897493790923459,0.024390243902439025,0.8890941517306329,280.0,4202.0,7.0,17943.0,287.0,22145.0,4482.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_drop,0.057116953762466005,0.9792746113989638,0.10793832095945174,0.8055711347915498,0.19442886520845018,0.02072538860103627,0.888186556967182,189.0,3120.0,4.0,12927.0,193.0,16047.0,3309.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_drop,0.04949421965317919,0.9785714285714285,0.09422283356258597,0.7835636722606121,0.21643632773938795,0.02142857142857143,0.8756557669202789,137.0,2631.0,3.0,9525.0,140.0,12156.0,2768.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_drop,0.0464367816091954,0.9711538461538461,0.088635366388767,0.7842729353026836,0.21572706469731642,0.028846153846153848,0.8727254307934241,101.0,2074.0,3.0,7540.0,104.0,9614.0,2175.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_drop,0.053125,0.9550561797752809,0.10065127294256956,0.784280222127296,0.21571977787270397,0.0449438202247191,0.8654661592565038,85.0,1515.0,4.0,5508.0,89.0,7023.0,1600.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_drop,0.052191328934967016,0.977924944812362,0.09909406106699475,0.7603015225099068,0.23969847749009326,0.02207505518763797,0.8622747963620736,443.0,8045.0,10.0,25518.0,453.0,33563.0,8488.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_noise,0.020526550647032574,0.3108108108108108,0.03850983675177899,0.8016805204192265,0.1983194795807734,0.6891891891891891,0.4991702841343148,92.0,4390.0,204.0,17746.0,296.0,22136.0,4482.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_noise,0.01934119069205198,0.3248730964467005,0.03650884198516828,0.7977310976749984,0.20226890232500155,0.6751269035532995,0.5090789445984798,64.0,3245.0,133.0,12798.0,197.0,16043.0,3309.0
mh20,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_noise,0.02167630057803468,0.40268456375838924,0.0411381556393555,0.7770642957108751,0.22293570428912488,0.5973154362416108,0.5593851954874688,60.0,2708.0,89.0,9439.0,149.0,12147.0,2768.0
mh25,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_noise,0.01885057471264368,0.3360655737704918,0.03569873748367436,0.7776156731971655,0.22238432680283451,0.6639344262295082,0.5112043205861357,41.0,2134.0,81.0,7462.0,122.0,9596.0,2175.0
mh30,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_noise,0.01625,0.3132530120481928,0.030897207367795602,0.7760705648029592,0.22392943519704084,0.6867469879518072,0.4930582541510376,26.0,1574.0,57.0,5455.0,83.0,7029.0,1600.0
mh5,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_noise,0.01802544769085768,0.3469387755102041,0.034270355022958894,0.7517498138495905,0.24825018615040953,0.6530612244897959,0.5106967396674867,153.0,8335.0,288.0,25240.0,441.0,33575.0,8488.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_spike,0.061356537260151715,0.985663082437276,0.11552194917034235,0.8100934410689297,0.18990655893107028,0.014336917562724014,0.893576632520245,275.0,4207.0,4.0,17946.0,279.0,22153.0,4482.0
mh15,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,new_prices,price_spike,0.061650045330915684,0.9807692307692307,0.11600796133067955,0.8063248502994012,0.1936751497005988,0.019230769230769232,0.889279822765736,204.0,3105.0,4.0,12927.0,208.0,16032.0,3309.0
