mh_level,scope_id,dataset_name,dataset_granularity,scope_kind,scope_market,detector_combination,test_case_name,precision,recall,f1,true_negative_rate,false_positive_rate,false_negative_rate,g_mean,tp,fp,fn,tn,positive_count,negative_count,predicted_positive_count
mh25,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3478083105592735,0.8792362508839688,0.5523523686993159,0.8168169620191958,0.1831830379808041,0.1207637491160311,0.8701029286063322,16163.0,30308.0,2220.0,135144.0,18383.0,165452.0,46471.0
mh30,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score,combined,0.4399795426316943,0.8109345542687854,0.6658769829635444,0.8853248754506964,0.1146751245493035,0.1890654457312146,0.8812899927231261,12044.0,15330.0,2808.0,118352.0,14852.0,133682.0,27374.0
mh30,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> IF,combined,0.3488068351881581,0.8631160786426071,0.592491877010263,0.8209781421582562,0.1790218578417438,0.1368839213573929,0.8735068649654407,12819.0,23932.0,2033.0,109750.0,14852.0,133682.0,36751.0
mh30,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3164394196710175,0.8781982224616214,0.540218466330039,0.7892386409539055,0.2107613590460944,0.1218017775383786,0.8644371845471408,13043.0,28175.0,1809.0,105507.0,14852.0,133682.0,41218.0
mh30,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.2925510612735282,0.8853353083759763,0.5317435617905857,0.7621444921530198,0.2378555078469801,0.1146646916240237,0.860247833508702,13149.0,31797.0,1703.0,101885.0,14852.0,133682.0,44946.0
mh5,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score,combined,0.4649432699676629,0.784495537263065,0.6415027255085668,0.8996940888719133,0.1003059111280867,0.215504462736935,0.8698800938208588,24874.0,28625.0,6833.0,256752.0,31707.0,285377.0,53499.0
mh5,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> IF,combined,0.3432868380192226,0.8437253603305264,0.5224534481891683,0.8206687995178308,0.1793312004821692,0.1562746396694736,0.8545115413826871,26752.0,51177.0,4955.0,234200.0,31707.0,285377.0,77929.0
mh5,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3235065012882737,0.8513892831236005,0.5011755043497694,0.8021914870504631,0.1978085129495369,0.1486107168763995,0.8490976496508957,26995.0,56450.0,4712.0,228927.0,31707.0,285377.0,83445.0
mh5,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3014553938451283,0.8557731731163466,0.4853624934982837,0.7796739050449055,0.2203260949550944,0.1442268268836534,0.8430263895088319,27134.0,62876.0,4573.0,222501.0,31707.0,285377.0,90010.0
mh10,COMPETITOR_1_COUNTRY_4,COMPETITOR_1_COUNTRY_4,competitor,competitor,B2B,Sanity -> Z-score,combined,0.4137990463606595,0.8294564716720405,0.6504125560538115,0.8694589788529686,0.1305410211470313,0.1705435283279594,0.8842538193672994,7203.0,10204.0,1481.0,67963.0,8684.0,78167.0,17407.0
